0.416666667,0.309510517,0.311111111,0.175,0.821750554,0.772988506,0.469635628,0.968627451,0.772988506,0.469635628,0.968627451,0,0.583333333,0.246153384,0.2,0.45,0.178249446,0.922916667,0.396039604,0.792156863,0.506369427,0.654166667,0.941176471,0.1,0.333333333,0.268443958,0.9,0.05625,0.178249446,0.90576324,0.951111111,0.882352941,0.524875622,0.527559055,0.996078431,0.2,0.083333333,0.482311269,0.64,0.36,0.5,0.504662005,0.658986175,0.850980392,0.733918129,0.763392857,0.878431373,0.5,0.416666667,0.529148772,0.666666667,0.666666667,0.5,0.949317739,0.730769231,0.917647059,0.949317739,0.730769231,0.917647059,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.278821575,0.64,0.36,0.5,0.781565657,0.613953488,0.843137255,0.781565657,0.613953488,0.843137255,0.4,0.25,0.262720581,0.5,0.5,0.5,0.929738562,0.419753086,0.952941176,0.929738562,0.419753086,0.952941176,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.804928469,0.64,0.64,0.5,0.947194719,0.41563786,0.952941176,0.947194719,0.41563786,0.952941176,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.406487364,-0.575215396,0.146645238,0,0.033333333,0.164835165,0.356862745,0.971128609,0.512096774,0.97254902,0.511648746,0.732283465,0.996078431,0.976190476,0.028688525,0.956862745,0,0.009433962,0.415686275,0.233333333,0.119047619,0.164705882,0.233333333,0.119047619,0.164705882,0.8,0.5,0.566666667,0.8,0.057692308,0.117117117,0.870588235,0.070175439,0.429378531,0.694117647,1,0.518707483,0.401639344,0.956862745,0.906779661,0.233201581,0.992156863
0.416666667,0.74368954,0.5,0.5,0.5,0.535911602,0.942708333,0.752941176,0.774011299,0.504273504,0.917647059,0,0.75,0.301251049,0.64,0.36,0.5,0.010416667,0.068085106,0.921568627,0,0.018181818,0.431372549,0.142857143,0.333333333,0.733549268,0.666666667,0.333333333,0.5,0.528735632,0.34939759,0.976470588,0.884259259,0.292682927,0.964705882,0.285714286,1,1.107442133,0.333333333,0.666666667,0.5,0.619170984,0.84279476,0.898039216,0.748538012,0.870229008,0.51372549,0.428571429,0.333333333,0.39713898,0.64,0.36,0.5,0.499245852,0.944444444,0.917647059,0.746556474,0.504166667,0.941176471,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343798071,-0.534719989,0.154966212,0,0.942028986,0.093877551,0.960784314,0.373433584,0.529880478,0.984313725,0.189354276,0.805907173,0.929411765,0,0,0.035294118,0,0,0.035294118,0.962301587,0.385321101,0.854901961,0.506493506,0.743961353,0.811764706,0.714285714,0.5,0.566666667,0.8,0.37248996,0.72173913,0.901960784,0.722222222,0.713709677,0.97254902,1,0.118556701,0.399176955,0.952941176,0.502710027,0.504098361,0.956862745
0.75,0.768816574,0.45,0.45,0.963647609,0.709150327,0.624489796,0.960784314,0.709150327,0.624489796,0.960784314,0.125,0.166666667,0.250249165,0.36,0.64,0.5,0.56372549,0.890829694,0.898039216,0.770175439,0.833333333,0.447058824,0.5,0.833333333,0.75008746,0.64,0.36,0.5,0.023809524,0.097674419,0.843137255,0,0,0.509803922,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.297943012,0.222222222,0.125,0.821750554,0.547206166,0.752173913,0.901960784,0.731023102,0.765151515,0.517647059,0.25,0.5,0.616015797,0.666666667,0.333333333,0.5,0.690972222,0.580645161,0.97254902,0.690972222,0.580645161,0.97254902,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.592961814,0.666666667,0.333333333,0.036352391,0.025641026,0.057777778,0.882352941,0,0.066666667,0.588235294,0.30101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339027866,-0.504971912,0.182266045,0,0.942028986,0.093877551,0.960784314,0.661324786,0.629032258,0.97254902,0.661324786,0.629032258,0.97254902,0.369757174,0.604,0.980392157,0.70802005,0.630331754,0.82745098,0.967687075,0.388888889,0.988235294,0.49122807,0.689516129,0.97254902,0.75,0.5,0.566666667,0.8,0.939922481,0.387387387,0.870588235,0.939922481,0.387387387,0.870588235,1,0.378787879,0.681415929,0.88627451,0.706666667,0.60483871,0.97254902
0.416666667,0.745514756,0.64,0.64,0.5,0.484177215,0.797979798,0.776470588,0.739087302,0.672,0.980392157,0.555555556,0.416666667,0.568466689,0.5,0.5,0.5,0.135416667,0.14953271,0.839215686,0.930555556,0.504201681,0.933333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.642477604,0.2,0.2,0.963647609,0.496376812,0.836363636,0.862745098,0.738095238,0.821862348,0.968627451,0.444444444,0.916666667,0.262488007,0.666666667,0.333333333,0.036352391,0.227272727,0.164179104,0.262745098,0.227272727,0.164179104,0.262745098,0.42071,0.5,0.187307924,0.64,0.64,0.5,0.068333333,0.432900433,0.905882353,0.748466258,0.690677966,0.925490196,0.41205,0.583333333,0.15908303,0.666666667,0.333333333,0.5,0.397119342,0.383886256,0.82745098,0.397119342,0.383886256,0.82745098,0.35172,0.25,0.439763031,0.666666667,0.333333333,0.5,0.559043348,0.921487603,0.949019608,0.759803922,0.666666667,0.6,0.21286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267839572,-0.485653073,0.165048455,0,0.033333333,0.164835165,0.356862745,0.09047619,0.168269231,0.815686275,0.064516129,0.407894737,0.596078431,0.559397163,0.820960699,0.898039216,0.760288066,0.925714286,0.68627451,0.952674897,0.329268293,0.964705882,0.463087248,0.588932806,0.992156863,0.777777778,0.5,0.566666667,0.8,0.430107527,0.682819383,0.890196078,0.728070176,0.5256917,0.992156863,1,0.37962963,0.555066079,0.890196078,0.728354978,0.663793103,0.909803922
0.583333333,0.218062544,0.36,0.36,0.5,0.098484848,0.090909091,0.949019608,0.071705426,0.411483254,0.819607843,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.578177641,0.1,0.9,0.036352391,0.419607843,0.341365462,0.976470588,0.419607843,0.341365462,0.976470588,0,1,0.530960667,0.666666667,0.333333333,0.5,0.562388592,0.831111111,0.882352941,0.767857143,0.91503268,0.6,0.375,0.25,0.093133211,0.36,0.36,0.5,0.962962963,0.045226131,0.780392157,0.962962963,0.045226131,0.780392157,0.5,1,0.757070925,0.333333333,0.333333333,0.5,0.513368984,0.838565022,0.874509804,0.726325758,0.692913386,0.996078431,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.651056951,0.755555556,0.425,0.821750554,0.043650794,0.35,0.941176471,0.762037037,0.853080569,0.82745098,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28754872,-0.471717925,0.189099056,0,0.033333333,0.164835165,0.356862745,0.043010753,0.128099174,0.949019608,0.051987768,0.5215311,0.819607843,0.975903614,0.326771654,0.996078431,0.484496124,0.778280543,0.866666667,0.044444444,0.070093458,0.839215686,0,0.012658228,0.309803922,0.75,0.5,0.566666667,0.8,0.518151815,0.399209486,0.992156863,0.890547264,0.281512605,0.933333333,1,0.692982456,0.428571429,0.521568627,0.692982456,0.428571429,0.521568627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.732003868,0.333333333,0.333333333,0.5,0.42834891,0.422924901,0.992156863,0.42834891,0.422924901,0.992156863,0,0.25,0.076174509,0.36,0.36,0.5,0.51910828,0.857923497,0.717647059,0.686419753,0.553278689,0.956862745,0.125,1,0.418690523,0.333333333,0.666666667,0.5,0.495126706,0.756637168,0.88627451,0.704007286,0.740890688,0.968627451,0.25,0.333333333,0.163421863,0.333333333,0.333333333,0.5,0.544642857,0.9218107,0.952941176,0.80617284,0.865384615,0.611764706,0.375,0.833333333,0.629133392,0.666666667,0.333333333,0.5,0.662820513,0.604651163,0.843137255,0.662820513,0.604651163,0.843137255,0.5,0.833333333,0.374143393,0.64,0.64,0.5,0.395390071,0.746031746,0.988235294,0.716820988,0.892561983,0.949019608,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205903365,-0.418977471,0.479936136,0,0.942028986,0.093877551,0.960784314,0.682242991,0.459227468,0.91372549,0.682242991,0.459227468,0.91372549,0.986111111,0.066666667,0.705882353,0.986111111,0.066666667,0.705882353,0.987654321,0.129186603,0.819607843,0.987654321,0.129186603,0.819607843,0.75,0.5,0.566666667,0.05,0.993169399,0.482213439,0.992156863,0.541666667,0.786610879,0.937254902,1,0,0.035714286,0.219607843,0,0.035714286,0.219607843
0.666666667,0.185068671,0.95,0.95,0.963647609,0.833333333,0.593607306,0.858823529,0.833333333,0.593607306,0.858823529,0.083333333,0.083333333,0.236543811,0.622222222,0.35,0.821750554,0.934250765,0.429133858,0.996078431,0.934250765,0.429133858,0.996078431,0.25,0.75,0.595825902,0.333333333,0.666666667,0.5,0.548534799,0.794759825,0.898039216,0.747663551,0.764285714,0.549019608,0.5,0.75,1.097558237,0.5,0.5,0.5,0.94017094,0.209677419,0.729411765,0.94017094,0.209677419,0.729411765,0.583333333,0.75,0.87108156,0.64,0.64,0.5,0.577413479,0.795652174,0.901960784,0.753229974,0.763313609,0.662745098,0.666666667,0.666666667,0.623059677,0.333333333,0.333333333,0.5,0.577441077,0.868421053,0.894117647,0.78956229,0.798387097,0.48627451,0.75,0.5,0.108797755,0.7,0.39375,0.821750554,0.376811594,0.467479675,0.964705882,0.762863535,0.62605042,0.933333333,0,0.75,0.504350399,0.233333333,0.233333333,0.963647609,0.962962963,0.334710744,0.949019608,0.543434343,0.6875,0.941176471,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.235125631,0.333333333,0.333333333,0.5,0.396325459,0.585253456,0.850980392,0.198618307,0.76284585,0.992156863,0.416666667,0.083333333,0.29725869,0.333333333,0.333333333,0.5,0.966666667,0.107526882,0.729411765,0.966666667,0.107526882,0.729411765,0.12074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113773048,-0.386130711,0.185498256,0,0.942028986,0.093877551,0.960784314,0.827067669,0.534136546,0.976470588,0.827067669,0.534136546,0.976470588,0.32629108,0.601694915,0.925490196,0.70754717,0.625984252,0.996078431,0.185185185,0.136363636,0.258823529,0.185185185,0.136363636,0.258823529,0.833333333,0.5,0.566666667,0.8,0.358974359,0.71559633,0.854901961,0.181674566,0.905579399,0.91372549,1,0.387550201,0.683127572,0.952941176,0.731060606,0.712550607,0.968627451
0.333333333,0.234603664,0.911111111,0.95,0.821750554,0.010666667,0.520833333,0.941176471,0.510869565,0.92,0.980392157,0,0.25,0.145570357,0.933333333,0.475,0.178249446,0.95210728,0.383259912,0.890196078,0.519607843,0.696721311,0.956862745,0.111111111,0.833333333,0.503401718,0.36,0.36,0.5,0.588983051,0.932806324,0.992156863,0.767857143,0.8,0.549019608,0.444444444,1,0.845429486,0.333333333,0.333333333,0.5,0.964912281,0.0781893,0.952941176,0,0.027210884,0.576470588,0.555555556,0.916666667,1.039332315,0.666666667,0.666666667,0.5,0.111111111,0.147540984,0.956862745,0.941520468,0.271428571,0.823529412,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0.49733363,0.64,0.36,0.5,0.991891892,0.774058577,0.937254902,0.991891892,0.774058577,0.937254902,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.774630845,0.666666667,0.333333333,0.5,0.9197787,0.983673469,0.960784314,0.55511811,0.557017544,0.894117647,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13532843,-0.373388175,0.2093038,0,0.942028986,0.093877551,0.960784314,0.488738739,0.921161826,0.945098039,0.738596491,0.775510204,0.960784314,0.009887006,0.51754386,0.894117647,0.510729614,0.920948617,0.992156863,0.25,0.281690141,0.278431373,0.25,0.281690141,0.278431373,0.777777778,0.5,0.566666667,0.8,0.205128205,0.295454545,0.17254902,0.205128205,0.295454545,0.17254902,1,0.900362319,0.391489362,0.921568627,0.611814346,0.330543933,0.937254902
0.333333333,0.652659151,0.175,0.175,0.963647609,0.555280528,0.86695279,0.91372549,0.734615385,0.817610063,0.623529412,0.111111111,0.916666667,1.037354858,0.666666667,0.666666667,0.5,0.339869281,0.492753623,0.811764706,0.173245614,0.713615023,0.835294118,0.222222222,0.083333333,0.245463599,0.64,0.64,0.5,0.507675439,0.655172414,0.909803922,0.507675439,0.655172414,0.909803922,0.333333333,0.916666667,0.152863456,0.333333333,0.333333333,0.5,0.421052632,0.461538462,0.968627451,0.421052632,0.461538462,0.968627451,0.444444444,0.5,0.372107658,0.666666667,0.666666667,0.5,0.376865672,0.546938776,0.960784314,0.691616766,0.716738197,0.91372549,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0.690759269,0.5,0.5,0.5,0.909756098,0.895196507,0.898039216,0.533923304,0.482905983,0.917647059,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0.092716768,0.666666667,0.8125,0.821750554,0.112244898,0.203319502,0.945098039,0.935643564,0.408906883,0.968627451,0.40934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609666631,-0.373129785,0.453009861,0,0.050314465,0.237668161,0.874509804,0.365424431,0.673640167,0.937254902,0.728778468,0.649193548,0.97254902,0.151351351,0.790598291,0.917647059,0.151351351,0.790598291,0.917647059,0.986486486,0.190721649,0.760784314,0.986486486,0.190721649,0.760784314,0.777777778,0.5,0.066666667,0.05,0.155555556,0.198237885,0.890196078,0.929924243,0.35483871,0.97254902,1,0.084507042,0.299578059,0.929411765,0.522321429,0.46090535,0.952941176
0.416666667,0.240451656,0.533333333,0.7375,0.821750554,0.907407407,0.407035176,0.780392157,0.907407407,0.407035176,0.780392157,0,0.833333333,0.379794651,0.775,0.225,0.036352391,0.496666667,0.836820084,0.937254902,0.745547074,0.572052402,0.898039216,0.125,0.083333333,0.852492772,0.36,0.36,0.5,0.037037037,0.040178571,0.878431373,0.037037037,0.040178571,0.878431373,0.375,0.083333333,0.665301804,0.64,0.36,0.5,0.020833333,0.035242291,0.890196078,0.020833333,0.035242291,0.890196078,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0.169701983,0.333333333,0.666666667,0.5,0.403628118,0.659192825,0.874509804,0.130885122,0.766233766,0.905882353,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.227682499,0.36,0.36,0.5,0.960784314,0.097701149,0.682352941,0.960784314,0.097701149,0.682352941,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555549905,-0.364838667,0.153526301,0,0.050314465,0.237668161,0.874509804,0.93442623,0.269911504,0.88627451,0.93442623,0.269911504,0.88627451,0.943589744,0.513833992,0.992156863,0.943589744,0.513833992,0.992156863,0.023809524,0.11965812,0.917647059,0.023809524,0.11965812,0.917647059,0.75,0.5,0.066666667,0.8,0.089285714,0.117154812,0.937254902,0.093137255,0.31627907,0.843137255,1,0,0.012,0.980392157,0,0.012,0.980392157
